"ST04Q01";"ST15Q01";"ST19Q01";"misced";"fisced";"CLCUSE1";"ESCS";"FAMSTRUC";"BELONG";"STUDREL";"ATTLNACT";"ATSCHL";"ANXMAT";"FAILMAT";"INSTMOT";"INTMAT";"SMATBEH";"MATHEFF";"MATINTFC";"MATWKETH";"SCMAT";"SUBNORM"
2;1;1;5;6;2;0,68;2;-0,37;-0,48;-0,9394;-0,64;-0,2;-0,076;0,05;0,58;-0,4567;-0,63;1,4565;-0,0651;0,41;0,3026
1;1;1;5;6;2;1,62;2;-1,18;-0,02;-0,3397;-0,64;1,89;0,3889;-1,33;-1,78;-0,0721;-0,63;-0,6509;0,2882;-1,01;0,3026
2;1;1;4;4;3;0,54;2;-0,15;1,51;1,2115;-1,46;-0,2;-1,0202;1,11;0,58;1,3516;1,07;1,4565;0,649;1,38;1,4014
2;3;3;4;4;3;-0,68;2;0,32;0,81;1,2115;-0,24;-0,73;0,64;0,8;0,91;0,2171;-0,02;-0,2514;0,649;1,12;1,2844
2;1;1;4;4;1;-0,84;1;-1,05;-1,04;-1,7015;-1,96;0,06;3,9067;0,05;0,3;1,7024;-0,48;-0,2514;2,7167;-0,06;-0,3852
1;1;1;6;6;2;0,5;2;1,84;0,81;1,2115;0,24;0,56;0,3889;1,11;0;0,6426;0,54;-1,5329;0,8307;-0,06;1,7943
1;3;1;5;4;3;0,37;2;-0,37;-0,02;0,0873;0,24;0,32;0,1524;1,59;0;-0,4567;0,15;-0,2514;0,8307;0,41;0,6602
1;1;1;5;5;2;0,82;2;0,32;0,45;1,2115;0,24;0,56;0,64;1,59;0,3;-1,0226;-0,02;1,2691;-0,5641;-0,06;1,0265
1;1;1;5;4;3;0,37;2;-1,42;-0,48;1,2115;-0,24;0,79;-0,3017;-2,3;-1,78;-2,1402;-0,33;-1,5329;-0,0651;-1,28;-1,9864
2;2;1;6;4;2;0,48;2;-1,64;-1,04;0,0873;-1,7;-1;-0,53;-0,9;0;-0,0721;-0,18;0,1775;-0,5641;0,65;-0,4904
2;1;1;6;4;3;0,85;2;0,56;1,13;1,2115;1,38;1,53;-1,2999;1,59;1,51;0,9618;0,54;1,4565;0,1099;0,18;1,4014
2;2;1;4;6;3;1,4;2;0,08;1,13;1,2115;2,35;-1;-1,0202;0,8;0;0,2171;1,07;-0,2514;1,6881;1,38;-0,3852
2;3;1;4;5;3;0,7;2;0,56;0,81;0,5206;0,77;0,32;0,64;-1,56;-0,34;-1,0226;0,15;-1,5329;1,0166;-0,29;0,6602
2;4;1;6;5;3;0,91;1;-1,37;-2,16;-1,7015;-1,96;0,32;-0,076;0,05;0,91;1,7024;2,27;0,1775;-0,2356;0,18;3,8587
1;1;2;6;4;3;1,35;2;-0,9;1,13;1,2115;-0,24;1,02;0,64;-0,67;0;-0,4567;2,27;1,195;0,4684;0,18;-0,3852
2;1;1;5;4;3;0,94;2;-0,15;-0,02;1,2115;0,24;1,89;-0,3017;-1,33;-1,78;0,2171;-0,63;-0,7332;-0,5641;-1,01;-0,7176
1;1;4;6;4;2;0,61;2;-0,37;-0,02;-0,9394;-0,24;0,32;-1,0202;0,05;0;-0,0721;-0,63;-0,7332;0,1099;-0,52;-0,0455
2;1;1;6;5;2;0,33;2;-0,37;-0,48;-0,3397;-0,95;-0,47;-0,076;-1,12;-0,34;-2,1402;0,54;1,4565;-0,8805;0,65;0,3026
1;1;1;5;4;3;-0,42;2;-0,56;-0,48;-0,9394;-0,24;0,06;-0,3017;0,05;-0,34;-1,0226;-0,92;1,2499;0,4684;-0,29;-0,7176
2;4;1;4;5;2;0,92;2;0,32;-0,02;-0,9394;-0,24;0,06;-0,767;0,05;-0,95;-0,0721;-0,18;-0,2514;0,1099;0,18;-0,3852
1;1;1;5;4;3;0,08;2;0,32;-0,02;-0,9394;-0,24;-0,47;0,1524;0,05;-0,34;-2,1402;-0,63;-0,6441;-0,2356;0,18;-0,3852
2;4;1;4;4;3;-0,25;2;2,63;-0,02;1,2115;0,77;0,32;-0,767;1,59;1,81;1,0998;2,27;1,4565;0,649;0,18;3,8587
2;2;2;5;2;2;-0,3;2;0,32;-0,02;-0,9394;-0,24;0,56;-0,5202;0,05;-0,34;-1,0226;-0,48;0,6584;-0,5641;0,18;-0,7176
1;1;1;5;4;3;0,99;2;1,1;1,51;1,2115;1,38;-1,68;-0,767;0,5;1,81;-0,0721;1,07;1,4565;1,6881;1,38;1,4014
1;1;2;6;5;3;0,53;2;0,82;1,13;0,5206;0,24;-0,2;-1,6239;1,59;0,3;0,6426;2,27;-0,4864;0,1099;-0,06;1,4014
1;1;1;2;5;3;1;2;0,82;1,13;1,2115;2,35;0,32;0,3889;1,59;0;-0,4567;1,07;-0,7332;1,6881;-0,06;1,0265
1;1;1;4;4;3;-0,22;2;-0,56;0,81;0,5206;0,24;0,79;0,9139;-0,67;0;-0,4567;-0,92;-0,7332;0,4684;-0,29;0,3026
1;1;1;6;6;2;1,65;2;1,1;1,13;-0,3397;-0,24;0,32;-1,2999;0,8;-1,27;-1,0226;-0,02;-0,2514;-0,0651;0,18;1,0265
1;1;1;6;6;2;1,4;2;-0,56;1,13;0,5206;0,77;-0,47;-1,2999;0,5;1,51;0,811;-0,02;0,1701;-0,0651;1,38;1,0265
1;1;1;4;4;3;-0,3;2;0,32;-2,5;-0,9394;-1,22;2,55;1,2219;0,05;-1,78;-1,0226;-2,57;-1,5329;-2,4418;-2,18;-1,3599
1;1;1;6;5;1;0,61;2;-0,56;-0,48;-0,3397;0,24;0,56;-0,076;0,05;-0,95;-2,1402;-0,18;-0,7332;0,2882;-0,52;-0,0455
1;1;2;6;5;2;0,2;2;-0,56;1,13;-0,3397;0,77;0,56;0,64;0,05;-1,18;-0,4567;-0,77;-0,2514;0,8307;-2;1,0265
2;1;1;6;5;3;0,29;2;-0,15;0,45;-1,4236;-0,64;-1,68;0,64;-0,9;-0,34;-0,0721;1,47;-1,5329;-0,7235;0,41;0,3026
2;2;3;5;5;4;-0,25;2;-0,15;2,16;1,2115;-0,24;0,56;-1,0202;0,5;0,91;-0,4567;1,07;-1,5329;0,1099;0,18;0,6602
1;2;1;4;2;3;0,53;2;0,82;1,13;1,2115;0,24;1,89;0,9139;-0,9;-1,78;-2,1402;-0,33;-1,5329;1,6881;-1,01;-0,3852
1;1;1;6;6;3;1,94;2;1,84;1,13;1,2115;2,35;0,56;0,64;0,05;-0,34;-0,0721;-0,02;-1,4788;1,2128;-0,52;-0,3852
2;1;4;6;6;4;1,46;2;2,63;2,16;1,2115;-0,64;-1,68;-0,3017;1,59;1,23;0,4486;1,07;-0,2514;-0,2356;1,38;3,8587
2;1;1;4;6;2;1,4;2;0,82;0,45;0,5206;0,24;-1,3;0,1524;0,05;0,3;-0,0721;0,15;-0,2514;0,1099;0,88;1,0265
1;1;1;6;6;3;0,87;2;-1,18;-0,02;-0,3397;-0,64;0,79;-0,076;-0,39;-0,34;-0,4567;-1,68;-0,2514;0,8307;0,41;0,3026
1;1;1;4;6;4;0,74;2;-0,56;-0,02;0,5206;0,77;-0,2;-0,076;-0,67;0;-0,0721;1,07;-0,2514;0,1099;1,7;0,6602
1;1;4;6;5;3;1,11;2;-0,37;-0,02;-0,9394;-0,24;1,02;0,3889;-0,39;-0,34;-0,4567;-0,33;-0,7332;-0,2356;-0,52;-0,7176
2;1;1;6;6;3;1,5;2;-0,37;-0,02;-0,3397;-0,24;-0,47;-1,0202;0,05;-0,34;-2,1402;-0,18;1,4565;0,2882;0,65;-0,0455
2;2;1;6;6;4;1,5;2;0,82;-0,02;1,2115;0,24;-1,68;-0,767;1,59;1,81;0,9618;2,27;-0,2514;2,0389;2,26;1,7943
2;1;1;5;6;4;0,74;2;1,42;-0,02;1,2115;1,38;0,06;-1,8905;0,05;0;0,4486;0,15;1,4565;0,2882;0,88;2,235
2;1;1;5;4;3;1,1;2;1,1;2,16;1,2115;1,38;0,32;-0,3017;1,11;-0,66;-1,0226;2,27;-0,3578;-0,8805;-0,52;1,7943
1;1;1;6;5;3;1,56;2;-0,56;2,16;1,2115;0,24;-0,2;0,9139;0,05;0,58;-0,0721;0,78;-0,7332;1,6881;0,41;0,6602
2;4;3;6;6;3;0,62;2;-0,15;0,81;1,2115;-1,7;0,79;-0,767;0,05;-0,34;0,6426;2,27;1,4565;-0,4017;-0,76;0,6602
1;2;1;5;6;2;-0,03;1;-0,74;0,45;-0,9394;-0,95;1,02;-0,3017;0,05;-0,66;-2,1402;-1,06;-0,7332;-0,0651;-1,28;1,4014
2;1;2;6;2;2;1,19;2;-1,87;-1,04;-0,9394;-0,95;1,02;1,5828;-0,39;-0,34;-0,4567;0,34;-0,7332;-0,2356;-0,52;-0,0455
1;1;1;6;4;3;2,04;2;-0,37;1,51;1,2115;-0,24;0,79;0,64;-0,67;-0,34;0,2171;-0,77;-0,7332;1,4298;-0,52;0,3026
2;1;2;6;6;2;1,84;2;0,82;-0,02;0,5206;0,77;0,32;-0,3017;1,11;0;0,4486;-0,02;0,1775;0,649;-0,06;1,0265
2;1;1;6;6;2;1,39;2;-1,53;1,51;0,5206;2,35;0,56;-0,767;0,05;0,91;0,2171;0,15;1,4565;1,4298;-0,52;2,235
1;2;1;6;4;4;1,46;2;2,63;-0,02;1,2115;0,77;-0,47;0,1524;1,59;2,29;0,9618;1,47;1,4565;1,6881;1,38;1,7943
1;1;1;6;4;2;1,27;2;-0,15;0,45;1,2115;1,38;-0,2;0,3889;0,8;-0,66;-2,1402;-0,18;0,1775;-0,4017;-0,06;1,0265
1;1;1;4;4;3;0,63;2;1,1;-0,02;0,5206;0,24;-0,2;-0,767;1,11;1,51;0,811;1,07;1,4565;0,8307;0,88;1,7943
1;1;1;6;2;2;0,23;2;1,1;2,16;-0,9394;-0,24;0,32;0,3889;0,05;-0,34;-0,0721;-0,33;-0,2514;-0,8805;0,18;-0,0455
1;1;1;5;5;2;1,02;2;-0,37;2,16;1,2115;2,35;0,06;0,1524;0,05;0,58;0,4486;2,27;-0,2514;2,0389;0,41;0,6602
2;1;1;6;6;2;1,91;2;0,82;0,45;1,2115;0,77;-1;-0,3017;1,59;2,29;1,0998;2,27;-0,2514;1,2128;1,7;1,4014
1;1;1;6;6;2;1,69;2;0,56;1,51;1,2115;0,77;-1;-0,3017;1,59;2,29;0,2171;1,47;-0,2514;0,2882;0,88;2,235
1;1;1;6;6;3;1,45;2;-0,37;0,45;-0,3397;-0,64;0,32;0,3889;-0,9;-0,95;-0,0721;-0,18;-0,7332;-0,4017;-0,29;-1,0426
1;2;1;1;1;3;-1,44;2;-0,37;-0,02;-0,9394;-0,24;-0,2;-0,767;0,05;-0,34;-2,1402;-0,18;-1,3697;-0,4017;-0,06;0,6602
2;1;1;5;6;2;0,88;2;-0,37;2,16;-0,9394;-0,24;-0,2;-3,7666;0,05;0,91;0,2171;1,47;-0,2514;1,0166;0,65;-0,0455
2;4;1;6;6;2;1,83;2;1,1;2,16;1,2115;1,38;1,02;0,3889;1,59;-0,34;1,4702;1,47;-0,2514;0,2882;0,41;-0,3852
2;2;1;6;6;3;0,65;2;-0,37;-0,02;0,5206;-0,24;0,79;2,0328;-0,9;-0,66;0,9618;0,15;0,1775;-0,5641;-0,76;0,3026
1;1;1;2;2;3;-1,05;2;-0,39;-0,02;-0,9394;-0,24;0,06;-0,767;0,05;-0,34;-1,0226;-0,18;-1,5329;-0,4017;-0,06;0,3026
1;1;2;4;4;1;-0,27;2;-0,15;1,13;0,0873;-0,64;1,89;1,2219;0,05;-0,95;0,2171;-0,18;-0,7332;-0,7235;-1,61;0,3026
2;4;1;5;6;1;1,76;2;-0,37;-0,02;1,2115;0,77;0,56;0,1524;0,5;1,23;1,9398;0,78;-0,2514;0,4684;0,18;1,4014
1;1;1;6;6;3;0,82;2;2,63;2,16;1,2115;0,24;2,55;2,6645;-0,9;-0,66;1,0998;-0,18;-0,7332;-0,4017;-0,29;-0,7176
1;1;2;4;4;3;0,21;2;0,56;-0,48;1,2115;1,38;-0,47;-0,076;0,05;0;-0,4567;-0,33;-1,5329;0,2882;0,65;0,3026
1;4;1;5;5;2;-0,55;2;-0,97;-0,48;0,5206;-0,24;2,55;1,5828;0,5;-1,27;0,811;-0,92;1,4565;-0,5641;-1,61;-0,0455
1;1;1;6;6;3;0,83;2;-1,3;-0,02;0,0873;-0,95;0,56;-0,767;1,11;1,23;1,0998;0,54;-0,2514;1,4298;0,41;3,8587
2;1;1;6;6;2;1,56;2;1,1;1,51;0,5206;-0,24;0,06;-2,0269;0,5;-1,78;-0,0721;0,34;-0,7332;-0,7235;-0,06;0,6602
2;4;1;6;6;2;1,17;2;0,08;0,45;1,2115;1,38;0,56;-0,767;1,11;0,91;-1,0226;-0,33;0,6584;-0,7235;0,88;0,6602
2;1;1;6;4;3;1,09;2;-0,37;0,81;1,2115;-0,24;-0,47;-0,3017;0,05;0,3;-0,0721;-0,48;0,1775;0,2882;0,65;0,5866
2;4;1;5;6;3;1,56;2;-0,61;-0,02;-0,9394;-0,64;0,06;0,64;0,05;0,91;-0,0721;-0,18;1,4565;-0,4017;0,29;0,6602
1;2;2;6;2;3;0,84;2;2,63;2,16;1,2115;1,38;0,06;-1,2999;1,59;1,51;0,6426;0,34;0,1775;1,4298;1,7;0,3026
2;2;1;2;4;3;-0,57;2;2,63;0,45;1,2115;2,35;0,56;-0,076;1,59;-0,34;-0,0721;2,27;0,6584;-0,0651;0,18;0,3026
1;1;1;6;6;2;0,97;2;0,08;-0,02;0,0873;-0,95;0,06;0,1524;-0,67;-0,34;-0,4567;-0,48;-1,5329;-0,4017;-0,29;-0,3852
2;4;1;5;6;2;0,79;2;-0,15;0,81;1,2115;1,38;0,56;-0,3017;1,59;0,91;0,2171;0,34;1,4565;0,8307;-0,29;1,0265
1;1;1;6;6;2;1;2;-0,37;-0,02;0,0873;-0,24;1,02;0,0396;0,05;0,3;0,9618;-0,63;-1,5329;-0,5641;-1,01;1,7943
1;4;1;4;2;3;-1,32;2;-1,18;-1,04;-0,3397;-0,24;0,79;0,64;0,05;-0,66;-0,4567;-0,48;0,1775;-0,2356;0,18;0,6602
2;1;1;6;6;3;0,35;2;-0,15;-0,02;0,0873;-0,64;1,02;0,9139;-1,33;-1,78;-2,1402;-0,63;-1,5329;-0,5641;-1,61;0,6602
1;1;1;6;6;4;1,66;2;-0,56;1,51;1,2115;-0,24;0,06;-0,53;0,05;0;-0,4567;2,27;-1,5329;-0,4017;0,65;0,3026
1;1;1;4;4;3;-0,25;2;-1,18;-0,02;0,0873;-0,64;0,32;-0,076;0,05;-0,66;-0,0721;-0,77;-1,1801;0,2882;-0,29;-0,3852
2;1;3;4;4;2;0,19;2;1,84;2,16;-0,3397;-0,24;-1,3;0,1524;-0,39;0,58;0,6426;2,27;0,6584;0,1099;2,26;1,7943
1;1;1;4;4;3;-0,03;2;-0,56;1,13;-0,9394;-0,24;-0,47;-0,3017;-0,9;-0,66;-0,4567;-0,33;-1,3074;0,4684;0,18;-0,0455
1;1;1;5;4;3;0,7;1;-0,9;-0,79;-0,9394;0,77;0,79;1,2219;-1,12;0;0,2171;-0,02;-0,5939;-1,0353;-0,06;-1,0426
1;2;1;4;4;2;-0,76;2;-0,37;0,81;1,2115;0,77;-0,47;-0,076;-0,39;0;-0,4567;-0,18;-0,2514;0,2882;0,65;0,2177
2;4;1;2;4;3;-1,34;2;-0,37;-1,26;-0,9394;-0,64;0,56;-1,2999;-0,39;-1,27;1,2288;-0,87;-1,5329;-0,0651;-0,52;-1,3599
1;1;1;5;5;3;0,16;2;-0,39;0,81;1,2115;-0,64;-0,2;-0,767;0,8;0;-2,1402;0,34;-0,2514;0,2882;-0,29;0,6602
1;1;1;6;6;3;1,66;2;0,56;-2,5;0,0873;-0,95;0,32;0,1524;-1,83;-1,78;0,6426;-3,75;-0,7332;0,8307;0,18;-1,0426
1;1;1;4;4;3;-0,24;1;-0,56;0,45;0,5206;-0,24;0,56;0,1524;0,05;0;-0,0721;-0,33;-0,7332;0,1099;-0,29;0,3026
2;1;1;5;6;3;0,66;1;0,08;-0,02;1,2115;-0,64;-1,68;-2,5995;1,59;0;-0,0721;1,47;-0,2514;1,6881;1,7;0,3026
2;1;1;4;6;2;1,08;2;-1,05;1,51;1,2115;-0,24;0,06;-0,076;1,11;-1,27;0,2171;1,07;1,4565;-0,2356;0,88;-0,7176
2;1;1;6;6;4;0,73;2;0,48;2,16;1,2115;2,35;-1,68;-0,767;1,59;2,29;0,6426;0,54;1,4565;2,7167;1,7;-0,0455
2;2;1;4;4;3;-0,8;2;-0,37;1,13;1,2115;-0,24;0,06;-0,767;0,05;0,58;-0,0721;-0,48;0,1775;-0,2356;-0,29;-0,2093
2;1;1;6;5;2;0,78;2;0,32;0,45;0,0873;-0,24;-2,37;-3,7666;0,05;0,91;-0,0721;0,78;-0,7332;1,4298;1,7;0,3026
1;1;1;6;6;3;0,97;2;0,08;-0,02;1,2115;2,35;-1;-1,0202;1,59;0;0,6426;0,78;-0,2514;1,4298;1,12;1,0265
2;2;1;4;2;2;-0,17;3;-0,56;-0,02;1,2115;0,24;-0,47;0,9139;0,05;0,91;-0,4567;0,15;-0,7332;0,2882;0,41;-0,7176
1;1;1;5;6;3;1,32;2;0,82;-0,02;0,5206;0,24;0,06;-0,53;1,59;-0,34;-0,4567;-1,21;-1,5329;2,0389;-1,28;1,0265
1;1;4;4;5;4;1,49;2;-0,74;2,16;1,2115;0,25;0,32;0,1524;1,59;-1,49;0,4486;0,54;-1,5329;0,8307;-1,28;0,2177
1;1;1;4;5;3;0,36;1;-0,37;-0,79;1,2115;-1,96;0,79;1,2219;-2,3;-1,78;-0,4567;-0,63;-1,5329;0,649;-0,52;-1,3599
2;1;1;6;6;3;1,23;2;1,84;-1,04;1,2115;-0,95;-1;-1,2999;0,5;-0,34;-0,0721;-0,77;-0,2514;0,4684;1,7;-0,0455
1;1;1;5;6;2;0,49;2;-0,56;-0,48;1,2115;-0,64;0,32;-0,53;0,05;-0,66;-0,4567;-0,63;-1,3074;-0,7235;-0,76;1,0265
1;1;1;6;6;3;1,31;2;-0,37;0,45;-0,9394;-0,24;-0,47;-0,076;-0,39;1,51;-0,4567;-0,18;-0,2514;0,649;0,65;-0,0455
1;4;2;4;4;2;-0,13;2;0,56;0,45;-0,3397;-0,24;0,79;0,64;-0,9;-1,78;-1,0226;-0,18;-0,7332;0,1099;-1,01;1,0265
1;1;1;4;4;2;-0,4;2;-0,15;0,45;0,5206;-0,24;-0,47;-1,2999;0,05;0,91;-0,4567;0,15;0,6584;1,2128;0,65;-0,3852
1;2;1;6;6;2;1,79;2;-0,15;-0,48;-0,9394;-0,64;0,06;-0,3017;0,05;-0,34;-2,1402;-0,18;-0,2514;-0,5641;0,41;1,0265
1;1;1;6;5;3;1,03;2;2,63;-0,79;1,2115;2,35;-1,68;-0,076;1,59;2,29;0,4486;2,27;-0,2514;2,7167;1,38;0,6602
1;1;1;4;6;2;0,51;2;-0,74;0,45;0,5206;-0,95;-2,37;-2,0269;0,8;1,81;1,0998;-0,18;1,4565;0,1099;2,26;2,235
1;1;4;6;5;3;1,26;2;1,1;0,45;1,2115;-0,24;0,6;-0,767;-0,9;-0,34;-0,0721;0,54;-1,5329;0,8307;0,18;-0,0455
1;1;1;6;2;2;-0,12;2;-0,15;2,16;0,0873;-0,64;-0,47;-0,767;0,5;2,29;0,9618;0,34;0,6584;1,0166;1,12;1,0265
2;4;4;5;6;3;1,79;2;1,42;1,13;0,0873;-0,24;0,56;-0,076;0,8;0,3;0,4486;-0,18;1,4565;-0,7235;0,65;1,4014
1;1;1;6;6;2;1,13;2;-0,9;-1,04;0,0873;0,24;0,79;0,3889;0,05;0,3;0,2171;1,47;1,4565;0,649;0,65;0,3026
1;1;1;4;4;2;-0,91;2;-0,15;0,45;1,2115;0,77;2,55;1,2219;0,5;0,3;1,2288;-0,92;1,4565;1,2128;-0,76;1,7943
2;1;1;6;6;1;0,48;2;1,84;0,45;0,5206;0,77;-0,47;-1,6239;0,5;0,91;-1,0226;0,54;1,4565;0,649;0,65;0,6602
2;1;1;6;4;2;0,74;2;-0,9;-0,02;-0,9394;-0,24;-0,2;-1,2999;1,59;1,51;0,9618;-0,33;1,4565;-0,4017;2,26;0,6602
2;1;1;2;4;2;-0,21;2;-0,74;-1,04;-1,7015;-1,46;0,06;0,64;0,05;-0,34;-0,4567;-0,63;0,1775;-0,7235;0,65;0,6602
1;1;4;4;4;1;-1,26;1;-0,74;-1,47;-1,4236;-1,22;0,06;-2,0269;-1,33;-1,27;-0,0721;-0,77;0,6584;-1,8165;-0,52;-1,3599
2;1;1;4;4;3;-0,11;2;-0,56;0,45;-1,9158;-1,7;-0,2;-2,0269;-0,9;-0,34;-1,0226;2,27;1,4565;-1,9945;1,7;-0,3852
1;4;1;6;6;3;0,57;2;0,32;0,81;-0,3397;-0,24;-0,2;-0,076;0,5;0,58;-0,4567;-0,77;0,1775;-1,1886;0,18;0,6602
2;1;1;5;4;3;1,12;2;-1,53;-0,48;1,2115;-0,64;0,56;-0,076;-0,9;-1,27;0,4486;0,54;-1,5329;-0,5641;-0,06;-0,0455
2;1;1;6;5;2;0,88;2;-1,18;-0,02;0,5206;-0,95;-1,3;-0,076;0,5;-0,95;-0,4567;2,27;-0,2514;-0,2356;1,12;-0,7176
1;1;1;4;4;4;-0,72;2;-0,74;-0,02;-0,9394;-0,95;0,06;0,64;-1,12;-0,34;-2,1402;0,15;-0,7332;-1,0353;0,41;-0,0455
2;1;2;6;5;2;0,51;2;-0,37;0,81;-0,9394;0,24;-0,47;0,3889;0,05;0,3;0,4486;-0,18;1,4565;0,1099;0,18;0,6602
2;2;1;6;6;5;1,25;2;-0,74;-0,02;-1,4236;-1,22;0,32;0,64;-1,12;-0,95;0,2171;-0,18;-0,2514;-0,8805;-0,06;-0,0455
2;1;1;4;6;2;1,23;2;0,32;0,81;0,5206;-0,24;-1,68;-0,3017;0,05;0,92;1,0998;2,27;-0,1191;-0,2356;1,12;0,3026
1;4;4;2;2;2;-1,05;2;-0,56;-0,02;-0,3397;-1,03;0,06;0,1524;0,05;0,91;1,4702;-0,63;0,6584;0,2882;1,12;1,4014
2;1;4;6;6;3;1,07;3;-0,15;0,45;0,5206;0,24;-0,2;-0,53;0,5;1,23;0,4486;-0,63;-0,2514;-0,2356;0,41;1,4014
2;3;2;4;4;3;-0,23;2;0,32;2,16;1,2115;0,77;1,02;0,9139;1,59;1,51;0,6426;-0,02;-0,2514;0,8307;0,88;0,6602
1;1;1;4;4;3;-0,39;2;-0,15;1,13;1,2115;0,77;-0,47;0,64;1,59;2,29;0,2171;-0,63;-0,3495;1,6881;0,88;1,4014
1;1;1;5;4;2;0,33;2;-0,37;0,81;0,5206;0,24;-0,73;0,1524;1,11;1,23;1,2288;0,34;-0,2514;0,2882;1,12;0,6602
2;4;1;6;6;4;0,94;2;1,1;2,16;1,2115;-0,24;-1,68;-0,3017;0,8;0,3;-0,0721;1,07;0,1775;0,649;1,38;1,7943
2;4;1;4;2;2;-0,74;1;-0,37;0,45;-0,9394;-0,24;-0,47;-0,076;1,11;0,58;0,4486;0,54;-0,2514;1,1086;0,41;-0,0455
2;1;1;6;6;3;2,51;2;-1,09;2,16;1,2115;-2,07;-2,37;-0,6293;1,59;2,29;1,9398;0,78;1,4565;2,6718;-1,01;3,8587
2;4;1;4;0;2;-0,88;2;-1,99;-2,5;0,0873;-0,24;0,32;0,64;0,05;1,51;1,2288;-0,18;0,1775;0,2882;0,41;-1,6717
2;1;1;6;6;2;0,37;2;1,1;-0,02;-1,7015;-0,24;-0,2;-1,2999;1,59;2,29;0,811;0,54;1,4565;-1,0353;2,26;-0,0455
2;2;1;4;4;4;0,19;2;0,08;-0,02;1,2115;0,24;-0,2;-0,53;0,05;0,91;0,9618;2,27;-0,7332;0,2882;0,65;0,3026
2;1;1;6;5;2;-0,31;2;-0,9;-0,02;-0,9394;-0,64;-1,68;-1,0202;0,5;-0,34;0,811;1,47;1,4565;-0,4017;1,12;-0,3852
1;4;4;2;5;3;-0,7;2;0,08;0,45;1,2115;-0,24;0,06;0,64;1,11;0;-1,0226;-0,33;-0,7332;0,2882;0,18;-0,0455
2;1;1;4;5;3;0,56;2;-1,87;-0,05;0,0873;-0,14;1;-0,7925;1,46;0,44;-0,0721;0,15;1,4565;0,0423;0,86;0,3026
1;1;1;6;2;3;0,61;1;-0,9;0,81;1,2115;0,77;-1,68;-2,0269;1,59;2,29;1,0998;1,07;-0,2514;2,0389;2,26;1,0265
2;2;1;4;5;2;0,03;2;0,82;2,16;1,2115;0,24;2,55;0,1524;1,59;-0,66;-0,0721;0,15;-1,5329;-0,8805;-1,01;3,8587
1;1;1;4;2;3;-0,1;2;1,1;-0,48;0,0873;0,24;0,06;-0,53;0,05;-1,27;-2,1402;-0,02;-0,2514;-0,4017;-0,52;-0,2093
1;2;1;4;4;3;0,52;2;-0,74;-0,79;-0,9394;-0,24;1,02;0,3889;-1,33;-1,78;-2,1402;-0,92;-0,7332;-1,0353;-1,01;-1,0426
1;4;1;6;5;3;0,35;2;-1,53;0,45;1,2115;0,24;0,06;-1,0202;1,59;0,58;-0,0721;0,34;-0,2514;0,2882;1,12;-0,3852
1;1;3;4;4;3;-0,91;2;-0,37;0,81;1,2115;0,77;0,32;-0,767;0,05;-0,34;-0,0721;0,15;0,1775;0,2882;-0,06;1,0265
1;1;1;6;6;3;0,8;2;-1,42;-0,79;1,2115;-0,24;1,02;0,9139;-0,39;-1,78;-1,0226;-0,33;-1,5329;-0,2356;-1,28;-0,3852
2;1;1;6;4;2;0,96;2;1,42;2,16;1,2115;1,38;-0,47;-0,53;1,59;0;-0,4567;1,07;1,4565;0,1099;-0,06;-0,0455
2;1;3;6;4;1;0,04;2;-1,64;0,45;-3,3758;-2,99;1,26;0,64;-1,33;-1,27;-2,1402;0,78;-0,2514;-0,4017;0,41;0,0022
1;1;1;6;4;3;1,1;2;-1,42;-1,04;1,2115;0,24;1,02;0,64;1,11;-0,34;-0,0721;-0,02;-1,5329;0,1099;-1,01;1,0265
1;2;1;4;2;3;-0,19;2;-0,56;2,16;1,2115;1,38;-0,2;-1,0202;0,05;0,58;0,2171;0,15;-0,7332;0,2882;-0,06;0,6602
1;1;1;6;4;3;1,71;2;0,08;0,45;0,0873;0,77;-2,37;-3,7666;1,59;2,29;1,8194;2,27;0,1775;1,4298;2,26;1,0265
1;2;3;2;4;3;-1,14;2;0,08;-0,02;-0,3397;-0,24;1,89;0,64;-1,12;-0,95;0,2171;-0,63;-1,5329;-0,5641;-0,76;-0,7176
2;3;3;4;1;2;-1,06;1;-1,18;1,51;1,2115;0,77;1,53;2,0328;-0,67;-1,78;-1,0226;-1,06;-0,7332;-0,5641;-2,18;0,6602
2;1;1;6;6;3;1,84;2;2,63;-0,02;0,0873;0,24;0,06;-1,2999;1,59;0,91;0,4486;0,15;1,4565;0,1099;0,65;0,3026
2;1;1;4;4;2;0,02;2;-0,15;0,81;0,0873;-0,64;1,02;-0,076;-0,67;-0,34;-0,0721;-0,77;-0,7332;-1,1886;-0,76;0,6602
2;3;1;6;6;4;1,16;2;-0,15;0,45;1,2115;0,24;0,79;0,64;0,5;0;0,2171;-0,48;-0,2514;-0,4017;-0,06;0,3026
1;1;1;5;6;2;0,49;2;-1,05;-0,79;-0,9394;-0,64;0,56;3,9067;-1,12;-0,34;-0,4567;-2,57;-1,0859;-0,0651;-0,29;-1,0426
2;2;1;4;4;3;-0,27;2;-1,05;-0,02;0,0873;-0,64;0,32;-1,0202;1,11;1,23;0,2171;-0,33;1,4565;1,0166;1,7;0,6602
2;1;1;6;4;3;0,77;2;0,08;0,45;0,5206;0,77;-0,47;-0,3017;0,5;0,91;0,2171;-0,48;1,4565;0,649;0,88;0,3026
